ID;Ring;Recapture;Date;Site;Xcoord;Ycoord;Sex;Repro;Age;AB;Mass;Spx_tot;Nyct_tot;Tiques;Infect_Status;N.Run;ID;meanCT_Poly;meanQuantity_Poly;meanCT_Bat;meanQuantity_Bat
1;NO;NO;07.06.2021;MaisonRiviere;46.492753;6.479130;F;P;AD;38.4;09.sept;2;2;NA;NA;NA;NA;NA;NA;NA;NA
2;NO;NO;07.06.2021;MaisonRiviere;46.492753;6.479130;F;P;AD;39.6;07.sept;0;1;NA;NA;NA;NA;NA;NA;NA;NA
3;NO;NO;07.06.2021;MaisonRiviere;46.492753;6.479130;M;NR;AD;36.8;07.janv;0;1;NA;Infecte;1-oldMolly;3;25.7105;3.8461356754069E-08;25.4485;0.0000000937773
4;NO;NO;07.06.2021;MaisonRiviere;46.492753;6.479130;M;NR;AD;37.1;07.mars;2;0;NA;NoInfect;1-oldMolly;4;#DIV/0!;0,00E+00;25.175;0.000000111891
5;NO;NO;07.06.2021;MaisonRiviere;46.492753;6.479130;M;NR;AD;37.5;08.avr;1;0;NA;Infecte;1-oldMolly;5;24.324;0.0000001026544105955;17.8545;0.0000126373
6;NO;NO;07.06.2021;MaisonRiviere;46.492753;6.479130;F;O;AD;37.7;06.août;14;2;NA;Infecte;1-oldMolly;6;32.4295;3.30302179287028E-10;21.607;4.12282341556171E-07
7;NO;NO;07.06.2021;MaisonRiviere;46.492753;6.479130;F;O;AD;38.9;8.0;6;0;NA;Infecte;1-oldMolly;7;30.3895;1.40028911272542E-09;20.984;6.11036175336574E-07
8;NO;NO;07.06.2021;MaisonRiviere;46.492753;6.479130;M;NR;AD;36.5;7.0;0;0;NA;Infecte;1-oldMolly;8;20.492;1.54785187392764E-06;15.4335;0.0000363762756131562
9;NO;NO;07.06.2021;MaisonRiviere;46.492753;6.479130;M;NR;SAD;36.5;06.sept;1;0;NA;Infecte;1-oldMolly;9;20.726;1.31151625532879E-06;16.333;0.000020598640127737
10;NO;NO;07.06.2021;MaisonRiviere;46.492753;6.479130;M;NR;AD;37.5;05.sept;0;2;NA;Infecte;Repassage1;10;28.2975;2.11112393675592E-08;20.25;1.56044430374631E-06
11;NO;NO;07.06.2021;MaisonRiviere;46.492753;6.479130;M;NR;AD;38.6;07.mars;0;0;NA;Infecte;1-oldMolly;11;30.524;1.27308836361422E-09;19.058;0.0000058098
NA;NO;NO;07.06.2021;MaisonRiviere;46.492753;6.479130;F;P;AD;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
NA;NO;NO;07.06.2021;MaisonRiviere;46.492753;6.479130;F;P;AD;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
NA;NO;NO;07.06.2021;MaisonRiviere;46.492753;6.479130;F;P;AD;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
NA;NO;NO;07.06.2021;MaisonRiviere;46.492753;6.479130;F;P;AD;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
NA;NO;NO;07.06.2021;MaisonRiviere;46.492753;6.479130;F;P;AD;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
NA;NO;NO;07.06.2021;MaisonRiviere;46.492753;6.479130;F;P;AD;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
NA;NO;NO;07.06.2021;MaisonRiviere;46.492753;6.479130;F;P;AD;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
NA;NO;NO;07.06.2021;MaisonRiviere;46.492753;6.479130;F;P;AD;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
12;NO;NO;10.06.2021;LesClees;46.730614;6.446748;M;NR;AD;38.0;07.févr;3;0;NA;Infecte;1-oldMolly;12;30.4625;1.32974996542318E-09;17.4285;0.0000166386
13;NO;NO;11.06.2021;ResurgenceVallorbe;46.701075;6.346217;M;NR;AD;35.3;07.janv;1;0;NA;Infecte;1-oldMolly;13;30.159;1.64853119993976E-09;23.947;0.000000247262
14;NO;NO;11.06.2021;ResurgenceVallorbe;46.701075;6.346217;F;P;AD;38.1;07.avr;1;0;NA;NA;NA;NA;NA;NA;NA;NA
NA;NO;NO;01.07.2021;MaisonRiviere;46.492753;6.479130;F;P;AD;40.1;08.juin;0;0;NA;NA;NA;NA;NA;NA;NA;NA
NA;NO;NO;01.07.2021;MaisonRiviere;46.492753;6.479130;F;P;AD;39.6;09.août;0;0;NA;NA;NA;NA;NA;NA;NA;NA
16;NO;NO;01.07.2021;MaisonRiviere;46.492753;6.479130;F;L;AD;38.5;08.janv;1;13;NA;NoInfect;1-oldMolly;16;#DIV/0!;0,00E+00;22.7215;3.43782599803848E-07
NA;NO;NO;01.07.2021;MaisonRiviere;46.492753;6.479130;F;P;AD;36.7;10.mai;0;0;NA;NA;NA;NA;NA;NA;NA;NA
17;NO;NO;01.07.2021;MaisonRiviere;46.492753;6.479130;M;NR;AD;36.8;07.mars;0;0;NA;Infecte;1-oldMolly;17;26.698;1.91146043761408E-08;19.9835;0.00000319615
NA;NO;NO;01.07.2021;MaisonRiviere;46.492753;6.479130;F;P;AD;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA
NA;NO;NO;01.07.2021;MaisonRiviere;46.492753;6.479130;F;P;AD;37.7;09.mars;0;0;NA;NA;NA;NA;NA;NA;NA;NA
19;NO;NO;01.07.2021;MaisonRiviere;46.492753;6.479130;F;L;AD;38;07.sept;2;0;NA;Infecte;1-oldMolly;19;23.277;2.15443469003188E-07;19.1125;0.00000560891
18;NO;NO;01.07.2021;MaisonRiviere;46.492753;6.479130;F;L;AD;36.4;7.0;1;1;NA;Infecte;1-oldMolly;18;34.093;1.01713845450059E-10;22.889;1.83474841931775E-07
20;NO;NO;01.07.2021;MaisonRiviere;46.492753;6.479130;M;NR;AD;34.9;8.0;2;0;NA;Infecte;1-oldMolly;20;25.49;4.49602821798985E-08;17.783;0.0000132344
21;NO;NO;01.07.2021;MaisonRiviere;46.492753;6.479130;M;NR;AD;36.8;07.mai;1;0;NA;NoInfect;1-oldMolly;21;#DIV/0!;0,00E+00;22.3155;0.000000709044
22;NO;NO;01.07.2021;MaisonRiviere;46.492753;6.479130;M;NR;AD;37.1;06.sept;2;0;NA;Infecte;1-oldMolly;22;29.22;3.205107190005E-09;22.1265;0.000000801076
23;NO;NO;01.07.2021;MaisonRiviere;46.492753;6.479130;F;L;AD;38.6;07.juil;0;0;NA;plusADN;1-oldMolly;23;36.297;NA;22.3795;0.00000068034
24;NO;NO;01.07.2021;MaisonRiviere;46.492753;6.479130;F;L;AD;38.4;07.sept;0;1;NA;Infecte;Repassage1;24;30.213;5.97863211495315E-09;18.5795;4.33804439840816E-06
25;NO;NO;01.07.2021;MaisonRiviere;46.492753;6.479130;M;NR;SAD;35.6;07.mars;1;0;NA;NA;NA;NA;NA;NA;NA;NA
26;NO;NO;01.07.2021;MaisonRiviere;46.492753;6.479130;M;NR;AD;37.8;07.avr;2;0;NA;plusADN;1-oldMolly;26;34.385;NA;24.0445;0.000000232175
27;NO;NO;01.07.2021;MaisonRiviere;46.492753;6.479130;M;NR;AD;36.1;06.juil;1;0;NA;NoInfect;1-oldMolly;27;#DIV/0!;0,00E+00;18.676;0.00000743506
28;NO;NO;01.07.2021;MaisonRiviere;46.492753;6.479130;F;L;AD;38.0;07.mars;0;12;NA;Infecte;1-oldMolly;28;36.687;1.62075398156996E-11;45680,00;2.72692073742689E-07
29;NO;NO;01.07.2021;MaisonRiviere;46.492753;6.479130;M;NR;SAD;36.3;06.août;4;0;NA;plusADN;1-oldMolly;29;33.124;NA;21.2705;0.00000139225
30;NO;NO;01.07.2021;MaisonRiviere;46.492753;6.479130;F;O;AD;38.0;07.sept;3;0;NA;Infecte;1-oldMolly;30;27.976;7.73350523346624E-09;19.072;0.00000575752
31;NO;NO;01.07.2021;MaisonRiviere;46.492753;6.479130;M;NR;AD;36.1;7.0;1;1;NA;Infecte;1-oldMolly;31;23.219;2.24475274693878E-07;18.685;0.00000739198
32;NO;NO;01.07.2021;MaisonRiviere;46.492753;6.479130;M;NR;AD;37.5;07.mai;1;0;NA;plusADN;1-oldMolly;32;38.1645;NA;19.9445;0.00000327766
33;NO;NO;01.07.2021;MaisonRiviere;46.492753;6.479130;F;L;AD;38.7;09.janv;1;0;NA;NoInfect;1-oldMolly;33;#DIV/0!;0,00E+00;24.242;7.80701322355514E-08
34;NO;NO;01.07.2021;MaisonRiviere;46.492753;6.479130;M;NR;AD;38.2;07.août;2;0;NA;plusADN;1-oldMolly;34;33.464;NA;20.0775;0.00000300792
35;NO;NO;01.07.2021;MaisonRiviere;46.492753;6.479130;F;P;AD;39.1;09.avr;0;1;NA;NA;NA;NA;NA;NA;NA;NA
36;NO;NO;01.07.2021;MaisonRiviere;46.492753;6.479130;F;L;SAD;35.4;07.juil;1;0;NA;NA;NA;NA;NA;NA;NA;NA
37;NO;NO;20.07.2021;ChavornayLeMoulin;46.69561;6.573978;F;O;JUV;35.2;7;4;2;NA;NA;NA;NA;NA;NA;NA;NA
38;NO;NO;20.07.2021;ChavornayLeMoulin;46.69561;6.573978;M;NA;AD;36.5;07.juil;1;0;NA;plusADN;1-oldMolly;38;35.023;NA;17.6515;0.0000144072
39;NO;NO;20.07.2021;ChavornayLeMoulin;46.69561;6.573978;F;O;JUV;35;07.avr;2;2;NA;NoInfect;1-oldMolly;39;34.985;0,00E+00;15.5545;0.0000276304246627432
40;NO;NO;20.07.2021;ChavornayLeMoulin;46.69561;6.573978;F;P;AD;38.5;10.août;0;0;NA;NA;NA;NA;NA;NA;NA;NA
42;NO;NO;21.07.2021;Dorigny;46.524658;6.578095;F;O;AD;36.9;06.juin;6;3;NA;Infecte;1-oldMolly;42;25.28;5.21680584807478E-08;18.1215;0.0000106361
46;NO;NO;22.07.2021;GrottesauxFees;46.699339;6.341309;M;NR;AD;37.8;08.mai;2;0;NA;NoInfect;1-oldMolly;46;#DIV/0!;0,00E+00;16.921;0.0000119715372241235
48;NO;NO;23.07.2021;MaraisdesMonods;46.573923;6.387474;M;R;AD;36.1;07.mai;4;3;NA;Infecte;1-oldMolly;48;27.722;9.25725367561892E-09;19.2185;1.86335762562353E-06
51;NO;NO;23.07.2021;MaraisdesMonods;46.573923;6.387474;F;L;AD;38.7;9;8;0;NA;Infecte;1-oldMolly;51;25.2955;5.15986544269687E-08;17.9125;0.0000121728
52;NO;NO;23.07.2021;MaraisdesMonods;46.573923;6.387474;F;L;AD;38.9;09.mars;29;1;NA;Infecte;1-oldMolly;52;28.8225;4.24692929549755E-09;17.918;4.23631729252025E-06
53;NO;NO;23.07.2021;MaraisdesMonods;46.573923;6.387474;F;O;JUV;38.5;07.avr;23;3;NA;Infecte;1-oldMolly;53;31.026;8.92261193486321E-10;21.2485;5.17037053052836E-07
54;NO;NO;23.07.2021;MaraisdesMonods;46.573923;6.387474;F;L;AD;38.5;08.sept;11;1;NA;Infecte;1-oldMolly;54;26.1545;2.80862162212391E-08;17.8545;6.76099527838949E-06
55;NO;NO;23.07.2021;MaraisdesMonods;46.573923;6.387474;M;NR;JUV;38.3;07.mars;12;3;NA;Infecte;1-oldMolly;55;24.965;6.52030847566675E-08;18.64;2.68511720531004E-06
56;NO;NO;28.07.2021;Dorigny;46.521435;6.583685;F;L;AD;38.9;07.août;15;1;NA;NA;NA;NA;NA;NA;NA;NA
57;NO;NO;28.07.2021;Dorigny;46.521435;6.583685;F;P;AD;36.7;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
58;NO;NO;28.07.2021;Dorigny;46.521435;6.583685;M;NR;AD;37.7;07.févr;0;5;NA;NoInfect;1-oldMolly;58;36.388;0,00E+00;18.2835;5.19966716437444E-06
59;NO;NO;28.07.2021;Dorigny;46.521435;6.583685;F;L;AD;37.2;07.mars;12;1;NA;Infecte;1-oldMolly;59;28.2405;6.4127132488019E-09;21.24;5.19820005593517E-07
60;NO;NO;28.07.2021;Dorigny;46.521435;6.583685;M;NR;SAD;37.6;07.janv;5;0;NA;NA;NA;NA;NA;NA;NA;NA
61;NO;NO;28.07.2021;Dorigny;46.521435;6.583685;M;R;AD;36.6;06.juil;2;1;NA;Noinfect;Repassage1;61;38.1675;0,00E+00;16.4165;0.000016302496669239
62;NO;NO;28.07.2021;Dorigny;46.521435;6.583685;M;NR;AD;38.6;06.avr;7;2;NA;NA;NA;NA;NA;NA;NA;NA
63;A2356;NO;28.07.2021;Dorigny;46.521435;6.583685;M;NR;AD;36.1;07.janv;10;2;NA;NA;NA;NA;NA;NA;NA;NA
64;NO;NO;28.07.2021;Dorigny;46.521435;6.583685;M;NR;AD;36.7;7;9;3;NA;Infecte;1-oldMolly;64;31.8645;4.92777280544233E-10;16.807;0.000012836686962504
65;NO;NO;28.07.2021;Dorigny;46.521435;6.583685;M;NR;AD;37.1;06.mai;3;2;NA;Infecte;1-oldMolly;65;30.83;1.02509144155202E-09;16.2805;0.0000119154598157623
66;NO;NO;28.07.2021;Dorigny;46.521435;6.583685;M;NR;AD;37.1;07.août;1;2;NA;NoInfect;1-oldMolly;66;#DIV/0!;0,00E+00;23.0735;2.77151121351875E-07
67;NO;NO;28.07.2021;Dorigny;46.521435;6.583685;M;NR;AD;35.6;06.juin;6;2;NA;Noinfect;Repassage1;67;37.62;0,00E+00;18.6555;4.14087358543103E-06
68;NO;NO;28.07.2021;Dorigny;46.521435;6.583685;F;O;AD;39;07.mai;15;7;NA;NA;NA;NA;NA;NA;NA;NA
69;NO;NO;28.07.2021;Dorigny;46.521435;6.583685;F;O;AD;38.5;06.juin;3;1;NA;Infecte;1-oldMolly;69;30.8355;1.02110720523459E-09;19.8495;1.99391941584028E-06
70;D2861;NO;28.07.2021;Dorigny;46.521435;6.583685;M;NR;AD;37.2;06.juil;12;3;NA;Infecte;1-oldMolly;70;28.241;6.41044338341151E-09;15.713;0.0000170514310715038
71;NO;NO;28.07.2021;Dorigny;46.521435;6.583685;F;PL;AD;38.5;06.sept;8;1;NA;NA;NA;NA;NA;NA;NA;NA
72;NO;NO;28.07.2021;Dorigny;46.521435;6.583685;F;L;AD;38.3;06.juil;11;1;NA;NA;NA;NA;NA;NA;NA;NA
73;NO;NO;28.07.2021;Dorigny;46.521435;6.583685;F;O;AD;37.1;06.avr;7;8;NA;NoInfect;1-oldMolly;73;#DIV/0!;0,00E+00;21.514;7.19874480800856E-07
74;NO;NO;28.07.2021;Dorigny;46.521435;6.583685;M;NR;AD;38.4;06.sept;9;4;NA;Infecte;1-oldMolly;74;25.8195;3.56046536180898E-08;13.71;0.0000604129447671632
75;NO;NO;28.07.2021;Dorigny;46.521435;6.583685;M;NR;AD;38.7;7;3;7;NA;NA;NA;NA;NA;NA;NA;NA
76;NO;NO;28.07.2021;Dorigny;46.521435;6.583685;M;NR;SAD;36.5;7;7;6;NA;Infecte;1-oldMolly;76;26.223;2.67564982290142E-08;13.7555;0.0000587016861299577
77;NO;NO;28.07.2021;Dorigny;46.521435;6.583685;F;O;AD;38;07.mai;2;3;NA;Infecte;2-oldMolly;77;31.7445;2.93166721104074E-09;15.4065;0.0000206931002746041
NA;NO;NO;28.07.2021;Dorigny;46.521435;6.583685;M;NR;AD;37.6;07.janv;NA;P;NA;NA;NA;NA;NA;NA;NA;NA
NA;NO;NO;28.07.2021;Dorigny;46.521435;6.583685;F;O;AD;38.7;07.juin;NA;P;NA;NA;NA;NA;NA;NA;NA;NA
NA;NO;NO;28.07.2021;Dorigny;46.521435;6.583685;F;O;AD;36.7;7;P;P;NA;NA;NA;NA;NA;NA;NA;NA
NA;NO;NO;28.07.2021;Dorigny;46.521435;6.583685;F;P;AD;37.7;07.avr;MP;P;NA;NA;NA;NA;NA;NA;NA;NA
NA;NO;NO;28.07.2021;Dorigny;46.521435;6.583685;F;O;AD;37.6;06.juil;P;P;NA;NA;NA;NA;NA;NA;NA;NA
NA;NO;NO;28.07.2021;Dorigny;46.521435;6.583685;F;O;AD;38.9;07.juil;P;P;NA;NA;NA;NA;NA;NA;NA;NA
NA;D2863;NO;28.07.2021;Dorigny;46.521435;6.583685;M;R;AD;35.6;06.juil;P;P;NA;NA;NA;NA;NA;NA;NA;NA
NA;NO;NO;28.07.2021;Dorigny;46.521435;6.583685;F;L;AD;37.9;7;P;P;NA;NA;NA;NA;NA;NA;NA;NA
NA;NO;NO;28.07.2021;Dorigny;46.521435;6.583685;F;O;AD;38;06.avr;P;NP;NA;NA;NA;NA;NA;NA;NA;NA
NA;E3368;NO;28.07.2021;Dorigny;46.521435;6.583685;M;NR;AD;37.4;07.avr;P;P;NA;NA;NA;NA;NA;NA;NA;NA
NA;NO;NO;28.07.2021;Dorigny;46.521435;6.583685;F;O;AD;38.4;07.mars;P;P;NA;NA;NA;NA;NA;NA;NA;NA
NA;NO;NO;28.07.2021;Dorigny;46.521435;6.583685;M;NR;SAD;35.9;06.févr;P;NP;NA;NA;NA;NA;NA;NA;NA;NA
NA;NO;NO;28.07.2021;Dorigny;46.521435;6.583685;M;NR;AD;35.6;06.juin;P;P;NA;NA;NA;NA;NA;NA;NA;NA
NA;NO;NO;28.07.2021;Dorigny;46.521435;6.583685;M;R;AD;36.4;06.août;P;P;NA;NA;NA;NA;NA;NA;NA;NA
78;NO;NO;11.08.2021;Rossinière;46.466044;7.050061;M;R;AD;38.8;07.avr;2;2;NA;NoInfect;2-oldMolly;78;#DIV/0!;0,00E+00;17.911;6.53118560024926E-06
79;NO;NO;11.08.2021;Rossinière;46.466044;7.050061;M;R;SAD;38.6;08.janv;2;3;NA;Infecte;2-oldMolly;79;21.27;2.89998892753491E-06;17.6515;0.0000144072
80;NO;NO;11.08.2021;Rossinière;46.466044;7.050061;M;R;AD;37.6;07.sept;4;3;NA;NoInfect;2-oldMolly;80;#DIV/0!;0,00E+00;25.397;6.68487107163533E-08
81;NO;NO;11.08.2021;Rossinière;46.466044;7.050061;M;R;SAD;37.3;08.août;3;1;NA;Infecte;2-oldMolly;81;33.6215;8.51861297830188E-10;17.8855;4.32416601053614E-06
82;NO;NO;11.08.2021;Rossinière;46.466044;7.050061;M;NR;AD;37.2;08.mai;3;1;NA;NoInfect;2-oldMolly;82;38.662;0,00E+00;19.9125;0.00000334609
83;NO;NO;11.08.2021;Rossinière;46.466044;7.050061;M;R;AD;37.9;08.juin;3;4;NA;Infecte;2-oldMolly;83;32.142;2.2565544152562E-09;17.669;4.95772577794785E-06
84;NO;NO;11.08.2021;Rossinière;46.466044;7.050061;M;NR;AD;36.5;07.juin;7;5;NA;Infecte;2-oldMolly;84;26.648;8.40440011528663E-08;20.0795;0.00000300404
85;NO;NO;11.08.2021;Rossinière;46.466044;7.050061;M;R;SAD;37.9;08.févr;1;2;NA;Noinfect;Repassage1;85;35.395;0,00E+00;14.7785;0.0000444284148783795
86;NO;NO;11.08.2021;Rossinière;46.466044;7.050061;F;O;AD;39.2;9;3;1;NA;Infecte;2-oldMolly;86;26.517;9.16151718604399E-08;15.8195;0.000028499189532991
87;NO;NO;11.08.2021;Rossinière;46.466044;7.050061;M;NR;AD;38.7;08.août;4;4;NA;Infecte;2-oldMolly;87;33.8075;7.53668632425839E-10;16.892;0.0000121859273847109
88;NO;NO;11.08.2021;Rossinière;46.466044;7.050061;F;L;AD;37.5;09.févr;7;2;NA;Infecte;repassage2;88;32.177;2.15196805876586E-09;17.2095;0.0000100337202500309
89;NO;NO;11.08.2021;Rossinière;46.466044;7.050061;F;O;SAD;38.8;08.août;6;2;NA;NoInfect;2-oldMolly;89;#DIV/0!;0,00E+00;20.009;0.00000314395
90;NO;NO;11.08.2021;Rossinière;46.466044;7.050061;F;L;AD;39.2;08.mars;12;5;NA;NoInfect;2-oldMolly;90;37.097;0,00E+00;17.606;7.87165265933259E-06
93;NO;NO;19.08.2021;MaraisdesMonods;46.573923;6.387474;M;NR;AD;34.8;07.janv;0;0;NA;NoInfect;2-oldMolly;93;#DIV/0!;0,00E+00;14.5025;0.00005260488190522
94;NO;NO;19.08.2021;MaraisdesMonods;46.573923;6.387474;F;O;SAD;38.2;7;6;6;NA;Infecte;2-oldMolly;94;20.018;6.61328898439556E-06;15.867;0.0000154711559790617
95;NO;NO;19.08.2021;MaraisdesMonods;46.573923;6.387474;F;O;AD;37.7;7;2;5;NA;Noinfect;Repassage1;95;39.149;0,00E+00;17.5335;8.22882045222026E-06
98;K2665;NO;30.08.2021;LaPetiteChaux;46.545576;6.189664;M;NR;NA;38.16;07.mai;0;2;NA;Infecte;2-oldMolly;98;28.1665;3.09226981135554E-08;16.857;0.0000124497934936929
99;K2686;NO;30.08.2021;LaPetiteChaux;46.545576;6.189664;M;NR;JUV;37.9;8;0;4;NA;Infecte;2-oldMolly;99;27.6135;4.45054222045746E-08;16.1355;0.0000130581128313029
NA;NO;NO;01.09.2021;Dorigny;46.521435;6.583685;F;O;AD;37.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NO;NO;01.09.2021;Dorigny;46.521435;6.583685;M;NR;AD;36.7;06.juil;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
NA;NO;NO;01.09.2021;Dorigny;46.521435;6.583685;M;NR;AD;36.9;06.mai;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
100;NO;NO;01.09.2021;Dorigny;46.521435;6.583685;M;NR;JUV;36.4;06.sept;8;2;NA;Infecte;2-oldMolly;100;21.124;0.0000031926139813501;14.068;0.0000686314423390178
101;NO;NO;01.09.2021;Dorigny;46.521435;6.583685;F;NA;AD;38.9;07.mars;6;8;NA;NoInfect;2-oldMolly;101;38.4595;0,00E+00;17.786;8.22019146013635E-06
102;NO;NO;01.09.2021;Dorigny;46.521435;6.583685;F;L;AD;37;07.févr;10;6;NA;Infecte;2-oldMolly;102;29.6585;1.15777979208993E-08;16.298;0.000011784496337976
103;NO;NO;01.09.2021;Dorigny;46.521435;6.583685;F;O;AD;37.4;8;7;11;NA;Noinfect;Repassage1;103;38.605;0,00E+00;17.0505;0.0000110592771321892
104;NO;NO;01.09.2021;Dorigny;46.521435;6.583685;F;O;AD;39.1;07.avr;8;8;NA;NoInfect;2-oldMolly;104;#DIV/0!;0,00E+00;16.7845;0.0000154834666952442
105;NO;NO;01.09.2021;Dorigny;46.521435;6.583685;M;NR;SAD;38.5;06.sept;4;12;NA;NoInfect;2-oldMolly;105;#DIV/0!;0,00E+00;20.593;1.26495001703459E-06
106;NO;NO;01.09.2021;Dorigny;46.521435;6.583685;F;O;AD;37.9;06.mars;6;11;NA;NA;NA;NA;NA;NA;NA;NA
107;NO;NO;01.09.2021;Dorigny;46.521435;6.583685;M;NR;SAD;36.7;06.juin;2;8;NA;NoInfect;2-oldMolly;107;#DIV/0!;0,00E+00;19.0375;0.0000032775568942723
108;NO;NO;01.09.2021;Dorigny;46.521435;6.583685;M;NR;SAD;39;07.mai;2;7;NA;Infecte;Repassage1;108;31.921;1.94108019405366E-09;14.8665;0.0000291026862535495
109;NO;NO;01.09.2021;Dorigny;46.521435;6.583685;M;R;SAD;37.8;07.juil;8;4;NA;NoInfect;2-oldMolly;109;#DIV/0!;0,00E+00;20.4105;8.77733328156202E-07
110;NO;NO;01.09.2021;Dorigny;46.521435;6.583685;F;O;SAD;36.8;08.avr;5;6;NA;Noinfect;Repassage1;110;36.1155;0,00E+00;17.9545;6.35958867240016E-06
111;NO;NO;01.09.2021;Dorigny;46.521435;6.583685;F;O;SAD;35.9;07.janv;4;3;NA;Infecte;2-oldMolly;111;30.4285;6.9732820554679E-09;17.2075;0.0000118501331177738
112;NO;NO;01.09.2021;Dorigny;46.521435;6.583685;M;NR;AD;38.5;06.avr;2;5;NA;NoInfect;2-oldMolly;112;#DIV/0!;0,00E+00;18.595;2.76252069603248E-06
113;D2864;R;01.09.2021;Dorigny;46.521435;6.583685;M;NR;AD;39.2;07.mars;6;2;NA;Infecte;2-oldMolly;113;26.608;8.62869455533492E-08;18.822;4.26995054086508E-06
114;NO;NO;01.09.2021;Dorigny;46.521435;6.583685;M;R;AD;37.4;06.sept;7;5;NA;Infecte;2-oldMolly;114;25.7035;1.56529200660001E-07;16.7835;0.0000130226577767935
115;NO;NO;01.09.2021;Dorigny;46.521435;6.583685;M;NR;AD;34.4;06.avr;9;9;NA;NoInfect;2-oldMolly;115;#DIV/0!;0,00E+00;16.621;9.60994251730737E-06
116;NO;NO;01.09.2021;Dorigny;46.521435;6.583685;M;R;SAD;38;07.mars;7;7;NA;NA;NA;NA;NA;NA;NA;NA
117;NO;NO;01.09.2021;Dorigny;46.521435;6.583685;F;O;AD;37.8;7;5;6;NA;Noinfect;Repassage1;117;37.6055;0,00E+00;17.0735;7.22124662759507E-06
118;NO;R;01.09.2021;Dorigny;46.521435;6.583685;M;R;SAD;36.5;06.avr;8;7;NA;Infecte;2-oldMolly;118;29.2595;1.50564908038661E-08;19.679;2.21324371575872E-06
119;NO;NO;01.09.2021;Dorigny;46.521435;6.583685;F;O;SAD;39.6;08.avr;1;5;NA;Infecte;2-oldMolly;119;28.6295;2.27970253047632E-08;17.332;9.30892479058625E-06
120;NO;NO;01.09.2021;Dorigny;46.521435;6.583685;F;O;AD;38.6;07.juin;0;5;NA;Infecte;2-oldMolly;120;28.6565;2.23953202752724E-08;16.277;0.0000177556043839443
121;NO;NO;01.09.2021;Dorigny;46.521435;6.583685;M;NR;AD;36.9;06.avr;5;7;NA;plusADN;2-oldMolly;121;34.757;NA;17.9665;7.33366811462647E-06
122;NO;NO;01.09.2021;Dorigny;46.521435;6.583685;F;O;AD;39.4;07.août;7;4;NA;Infecte;2-oldMolly;122;30.6535;6.01307150480894E-09;16.575;0.0000147952488899542
123;NO;NO;01.09.2021;Dorigny;46.521435;6.583685;F;O;SAD;37.4;07.janv;4;4;NA;Infecte;2-oldMolly;123;24.635;3.16331892584408E-07;17.0615;0.0000129960415989629
124;NO;NO;01.09.2021;Dorigny;46.521435;6.583685;M;R;SAD;36;06.juin;4;4;NA;Infecte;2-oldMolly;124;27.135;6.09880145563486E-08;17.5005;5.51439068083642E-06
125;NO;NO;01.09.2021;Dorigny;46.521435;6.583685;F;PL;AD;35.2;8;12;8;NA;Infecte;2-oldMolly;125;25.1635;2.23364134615773E-07;15.429;0.0000364799149037621
126;NO;NO;01.09.2021;Dorigny;46.521435;6.583685;M;NR;AD;36.5;8;5;4;NA;Infecte;Repassage1;126;30.215;5.97076183680524E-09;19.1065;1.99993007211631E-06
127;NO;NO;01.09.2021;Dorigny;46.521435;6.583685;M;NR;AD;36.4;06.mars;5;7;NA;Infecte;2-oldMolly;127;31.4005;3.6769244050278E-09;22.1695;2.89012131123225E-07
128;NO;NO;01.09.2021;Dorigny;46.521435;6.583685;M;NR;SAD;39;8;0;1;NA;Infecte;2-oldMolly;128;27.8315;3.85543847916276E-08;18.5865;2.77738996689869E-06
129;NO;NO;01.09.2021;Dorigny;46.521435;6.583685;F;O;AD;39.5;06.juin;5;5;NA;NoInfect;2-oldMolly;129;#DIV/0!;0,00E+00;16.9175;0.0000119972104311675
130;NO;NO;01.09.2021;Dorigny;46.521435;6.583685;M;NR;SAD;38;07.févr;3;5;NA;Infecte;2-oldMolly;130;28.243;2.94036664123057E-08;15.7565;0.0000296572376587093
131;NO;NO;01.09.2021;Dorigny;46.521435;6.583685;M;R;AD;38.9;07.sept;7;6;NA;NoInfect;2-oldMolly;131;#DIV/0!;0,00E+00;21.053;5.8498142152447E-07
132;NO;NO;01.09.2021;Dorigny;46.521435;6.583685;M;R;SAD;37.9;07.mars;11;7;NA;Infecte;repassage2;132;31.973;2.47588998600671E-09;15.1605;0.0000351656853274998
133;E2986;R;06.09.2021;LaCascade;46.545576;6.189664;M;R;AD;35.6;08.avr;2;6;NA;Infecte;2-oldMolly;133;27.8445;3.82257755478098E-08;19.9215;0.0000011953144570963
